frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,_ws.col.protocol
"1766041738.076283977",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41123","53","DNS"
"1766041738.400612818",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48321","53","DNS"
"1766041738.400738531",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35957","53","DNS"
"1766041738.400759628",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35957","53","DNS"
"1766041738.400767097",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60491","53","DNS"
"1766041738.400773057",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60491","53","DNS"
"1766041738.400777655",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46812","53","DNS"
"1766041738.400780651",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46812","53","DNS"
"1766041738.400785303",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39162","53","DNS"
"1766041738.400789289",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39162","53","DNS"
"1766041738.400793992",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40248","53","DNS"
"1766041738.400796608",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40248","53","DNS"
"1766041738.400821451",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48321","53","DNS"
"1766041738.400944201",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43044","53","DNS"
"1766041738.400961444",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44938","53","DNS"
"1766041738.400965802",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44938","53","DNS"
"1766041738.400969964",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33411","53","DNS"
"1766041738.400973653",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33411","53","DNS"
"1766041738.400984822",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43044","53","DNS"
"1766041738.401089643",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33227","53","DNS"
"1766041738.401106484",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53600","53","DNS"
"1766041738.401125082",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53600","53","DNS"
"1766041738.401162942",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33227","53","DNS"
"1766041738.401232103",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45590","53","DNS"
"1766041738.401268693",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41837","53","DNS"
"1766041738.401274076",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41837","53","DNS"
"1766041738.401300444",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45590","53","DNS"
"1766041738.401364829",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53791","53","DNS"
"1766041738.401379459",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55069","53","DNS"
"1766041738.401384950",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55069","53","DNS"
"1766041738.401407752",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53791","53","DNS"
"1766041738.684136343",,,"2603:8000:6900:600::70","2606:4700::6810:7432","34974","443",,,"TCP"
"1766041738.684249637",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041738.849144205","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.850467980","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.851799627","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.853839762","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.855281163","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.856926475","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.858180062","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.859473166","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.860897561","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.862320856","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.863788395","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.865224201","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.866727012","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.868249422","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.869652513","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.871021246","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.872394348","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.873773199","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.874930781","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.876053475","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.877282402","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.878528597","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.879753002","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.881345663","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.882878850","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.884193534","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.885260642","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.886447896","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.887665109","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.891266670","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.892407663","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.893615838","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.898107603","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.899372185","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.900646499","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.901861176","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.903388909","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.904836169","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.906058099","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.919175338","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041738.920566979",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.924885496",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.926308288",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.933017071",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.934619838",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.936230456",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.937717739",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.940509561",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.954223733",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.955823324",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.957415885",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.958972997",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.960695681",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.962282963",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.964227967",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.965821677",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.967365278",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.968775262",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.970156753",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.971503546",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.972967652",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.974263688",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.975663822",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.977066322",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.978433844",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.980030706",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.981442707",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.983148761",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.984616876",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.985959572",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.987383163",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.988705606",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.990064089",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.991477606",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.992822146",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.994206171",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041738.995678923",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041739.000302741",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041739.001914358",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041739.003565462",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041739.005012022",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041739.006645960",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041739.010172753","192.168.1.5","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041739.055806262","192.168.1.10","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041739.057978174",,,"fe80::1877:5fb7:298a:8209","ff02::fb",,,"5353","5353","MDNS"
"1766041739.167843519","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041739.180177741",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041739.190323236","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041739.196126985",,,"2603:8000:6900:600::70","2a06:98c1:3107::6812:2715","58100","443",,,"TCP"
"1766041739.200074772",,,"2603:8000:6900:600::70","2607:f8b0:4023:c0b::bc","55316","5228",,,"TCP"
"1766041739.200478256",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041739.259048898","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041740.795088695",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041740.808112328",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041740.848327011",,,,,,,,,"ARP"
"1766041741.403034854",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"54728","53","DNS"
"1766041741.403108843",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"40484","53","DNS"
"1766041741.403123538",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"40484","53","DNS"
"1766041741.403144844",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"54728","53","DNS"
"1766041741.403280970",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57583","53","DNS"
"1766041741.403299741",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57583","53","DNS"
"1766041741.403827895",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55712","53","DNS"
"1766041741.403885508",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41684","53","DNS"
"1766041741.404072151",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55712","53","DNS"
"1766041741.404088567",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41684","53","DNS"
"1766041741.404099177",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60569","53","DNS"
"1766041741.404131419",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60569","53","DNS"
"1766041741.404195156",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57948","53","DNS"
"1766041741.404215837",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53850","53","DNS"
"1766041741.404224563",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"54314","53","DNS"
"1766041741.404232478",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48757","53","DNS"
"1766041741.404240218",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48757","53","DNS"
"1766041741.404247139",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53850","53","DNS"
"1766041741.404254659",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"54314","53","DNS"
"1766041741.404286560",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57948","53","DNS"
"1766041741.404321802",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43623","53","DNS"
"1766041741.404336078",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41259","53","DNS"
"1766041741.404343883",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41259","53","DNS"
"1766041741.404368814",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43623","53","DNS"
"1766041741.404381240",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53047","53","DNS"
"1766041741.404413456",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53047","53","DNS"
"1766041741.404501355",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51722","53","DNS"
"1766041741.404517231",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58128","53","DNS"
"1766041741.404523141",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58128","53","DNS"
"1766041741.404541057",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51722","53","DNS"
"1766041741.408666737","192.168.1.14","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041741.410145563",,,"fe80::1470:9c3f:9227:1c6c","ff02::fb",,,"5353","5353","MDNS"
"1766041741.597914721",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041741.852057912",,,,,,,,,"ARP"
"1766041742.127389511","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041742.432428236","192.168.1.14","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041742.433915928",,,"fe80::1470:9c3f:9227:1c6c","ff02::fb",,,"5353","5353","MDNS"
"1766041742.880052247",,,,,,,,,"ARP"
"1766041743.291990704",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041743.765733508",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041743.776116191",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041743.900536389",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57332","53","DNS"
"1766041743.900608327",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"37948","53","DNS"
"1766041743.900617478",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"37948","53","DNS"
"1766041743.900659455",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57332","53","DNS"
"1766041743.900702852",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53338","53","DNS"
"1766041743.900747959",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53338","53","DNS"
"1766041743.900760139",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44416","53","DNS"
"1766041743.900792031",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44416","53","DNS"
"1766041743.900801821",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40952","53","DNS"
"1766041743.900816842",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40952","53","DNS"
"1766041743.900864364",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48477","53","DNS"
"1766041743.900896450",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48477","53","DNS"
"1766041743.900975359",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43503","53","DNS"
"1766041743.901163802",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33442","53","DNS"
"1766041743.901173763",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"33442","53","DNS"
"1766041743.901185538",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52609","53","DNS"
"1766041743.901202309",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51443","53","DNS"
"1766041743.901210874",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51443","53","DNS"
"1766041743.901218325",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55968","53","DNS"
"1766041743.901225430",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55968","53","DNS"
"1766041743.901233561",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43503","53","DNS"
"1766041743.901262237",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52609","53","DNS"
"1766041743.901322085",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45624","53","DNS"
"1766041743.901356596",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45624","53","DNS"
"1766041743.901367407",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47272","53","DNS"
"1766041743.901380012",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47272","53","DNS"
"1766041743.901413754",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46348","53","DNS"
"1766041743.901444055",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46348","53","DNS"
"1766041743.901538379",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60664","53","DNS"
"1766041743.901668140",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60664","53","DNS"
"1766041744.080222936",,,,,,,,,"ARP"
"1766041744.320064256",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041744.668200689",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041745.084022395",,,,,,,,,"ARP"
"1766041745.340105187",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041745.402181541","192.168.1.14","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041745.403615890",,,"fe80::1470:9c3f:9227:1c6c","ff02::fb",,,"5353","5353","MDNS"
"1766041746.108030553",,,,,,,,,"ARP"
"1766041746.734970160",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041746.748099078",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041746.901683387",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55874","53","DNS"
"1766041746.901772919",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42294","53","DNS"
"1766041746.901780235",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42294","53","DNS"
"1766041746.901807036",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"55874","53","DNS"
"1766041746.904077021",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51002","53","DNS"
"1766041746.904184931",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37889","53","DNS"
"1766041746.904212027",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37889","53","DNS"
"1766041746.904221504",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51779","53","DNS"
"1766041746.904230038",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51779","53","DNS"
"1766041746.904273299",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"51002","53","DNS"
"1766041746.904283990",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52606","53","DNS"
"1766041746.904294500",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"34955","53","DNS"
"1766041746.904302337",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"34955","53","DNS"
"1766041746.904311304",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52606","53","DNS"
"1766041746.904431210",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42916","53","DNS"
"1766041746.904457041",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41032","53","DNS"
"1766041746.904468442",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41032","53","DNS"
"1766041746.904477722",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52299","53","DNS"
"1766041746.904486948",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52299","53","DNS"
"1766041746.904525394",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42916","53","DNS"
"1766041746.904585593",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47437","53","DNS"
"1766041746.904629605",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47437","53","DNS"
"1766041746.904936436",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"40682","53","DNS"
"1766041746.904950597",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"40682","53","DNS"
"1766041746.904958740",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56643","53","DNS"
"1766041746.904964598",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56643","53","DNS"
"1766041746.904973287",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37618","53","DNS"
"1766041746.904980967",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37618","53","DNS"
"1766041746.905066432",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52817","53","DNS"
"1766041746.905098320",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52817","53","DNS"
"1766041746.924148202",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041747.043068974","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041747.132136745",,,"2603:8000:6900:600::70","2606:4700::6810:7432","34974","443",,,"TCP"
"1766041747.132976047",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"32913","53","DNS"
"1766041747.133048886",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"32913","53","DNS"
"1766041747.133156835",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48560","53","DNS"
"1766041747.133201067",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48560","53","DNS"
"1766041747.133212028",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46908","53","DNS"
"1766041747.133222083",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46908","53","DNS"
"1766041747.133302917",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56676","53","DNS"
"1766041747.133334993",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56676","53","DNS"
"1766041747.133415177",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"50953","53","DNS"
"1766041747.133446788",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"50953","53","DNS"
"1766041747.133486175",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60847","53","DNS"
